,id,f16_Rating,f16_Crossing,f16_Finishing,f16_Heading,f16_Short_Pass,f16_Volleys,f16_Dribbling,f16_Curve,f16_Freekick_Accuracy,f16_Long_Pass,f16_Ball_Control,f16_Acceleration,f16_Speed,f16_Agility,f16_Reactions,f16_Balance,f16_Shot_Power,f16_Jumping,f16_Stamina,f16_Strength,f16_Long_shots,f16_Aggression,f16_Interceptions,f16_Attacking_Position,f16_Vision,f16_penalties,f16_Marking,f16_Standing_Tackle,f16_Sliding_Tackle,f16_GK_Diving,f16_GK_Handling,f16_GK_Kicking,f16_GK_Positioning,f16_GK_Reflexes,f16_Height,f16_Weight,f16_Age,f16_Att_WR,f16_Def_WR,f17_Rating,f17_Height,f17_Weight,f17_Age,f17_Weak_foot,f17_Skill_Moves,f17_Ball_Control,f17_Dribbling,f17_Marking,f17_Sliding_Tackle,f17_Standing_Tackle,f17_Aggression,f17_Reactions,f17_Attacking_Position,f17_Interceptions,f17_Vision,f17_Composure,f17_Crossing,f17_Short_Pass,f17_Long_Pass,f17_Acceleration,f17_Speed,f17_Stamina,f17_Strength,f17_Balance,f17_Agility,f17_Jumping,f17_Heading,f17_Shot_Power,f17_Finishing,f17_Long_Shots,f17_Curve,f17_Freekick_Accuracy,f17_Penalties,f17_Volleys,f17_GK_Positioning,f17_GK_Diving,f17_GK_Kicking,f17_GK_Handling,f17_GK_Reflexes,f17_Att_WR,f17_Def_WR,pac,sho,pas,dri,def,phy
360,205897,71,42,41,68,75,29,70,51,38,70,73,72,68,76,69,58,71,71,68,74,67,65,69,54,72,49,66,69,66,12,9,15,8,8,185,176,22,medium,medium,71,185,176,22,3,2,73,70,66,66,69,65,69,54,69,72,71,42,75,70,72,68,68,74,58,76,71,68,71,41,67,51,38,49,29,8,12,15,9,8,medium,medium,67,61,70,74,73,73
361,200309,70,64,47,53,62,39,69,49,43,46,67,87,91,72,54,62,49,60,88,74,44,69,66,66,60,51,60,63,72,8,13,12,9,12,183,170,25,high,medium,70,183,170,25,2,3,67,69,60,72,63,69,54,66,66,60,68,64,62,46,87,91,88,74,62,72,60,53,49,47,44,49,43,51,39,9,8,12,13,12,high,medium,90,48,59,68,63,76
362,229984,69,66,38,55,65,39,72,60,46,59,69,82,78,70,64,68,39,74,73,61,35,69,64,65,65,50,65,68,67,10,7,14,7,10,178,157,20,high,medium,69,178,157,20,3,2,69,72,65,67,68,69,64,65,64,65,65,66,65,59,82,78,73,61,68,70,74,55,39,38,35,60,46,50,39,7,10,14,7,10,high,medium,76,43,64,71,66,69
363,172966,69,63,39,53,60,43,59,44,66,48,63,64,62,67,59,80,47,72,85,72,40,52,63,52,55,39,72,73,77,16,15,7,7,7,173,159,29,medium,medium,69,173,159,29,3,2,63,59,72,77,73,52,59,52,63,55,72,63,60,48,64,62,85,72,80,67,72,53,47,39,40,44,66,39,43,7,16,7,15,7,medium,medium,59,42,57,62,69,69
364,53739,69,19,17,14,26,15,11,17,19,24,20,56,49,63,67,45,24,71,37,69,19,42,23,14,56,20,12,13,19,71,61,69,69,70,193,183,34,medium,medium,69,193,183,34,4,1,20,11,12,19,13,42,67,14,23,56,59,19,26,24,56,49,37,69,45,63,71,14,24,17,19,17,19,20,15,69,71,69,61,70,medium,medium,74,70,69,75,43,72
365,231281,68,66,58,58,74,41,65,52,50,67,61,83,83,74,60,75,62,66,81,57,46,67,60,62,63,55,62,63,63,14,15,14,6,7,175,152,18,high,medium,68,175,152,18,3,2,61,65,62,63,63,67,60,62,60,63,64,66,74,67,83,83,81,57,75,74,66,58,62,58,46,52,50,55,41,6,14,14,15,7,high,medium,81,58,70,67,64,66
366,228295,68,52,30,64,62,27,65,33,30,44,68,64,66,60,66,71,48,73,76,75,27,60,63,40,55,38,66,70,68,14,11,10,14,13,189,165,21,medium,medium,68,189,165,21,3,2,68,65,66,68,70,60,66,40,63,55,71,52,62,44,64,66,76,75,71,60,73,64,48,30,27,33,30,38,27,14,14,10,11,13,medium,medium,62,34,53,65,73,74
367,221618,68,29,71,67,45,47,74,34,31,33,56,85,84,74,52,65,76,70,53,74,76,33,18,66,47,75,14,15,17,12,14,13,6,16,184,181,21,medium,medium,68,184,181,21,2,3,56,74,14,17,15,33,52,66,18,47,45,29,45,33,85,84,53,74,65,74,70,67,76,71,76,34,31,75,47,6,12,13,14,16,medium,medium,80,72,39,67,21,60
368,212493,68,64,65,32,62,59,75,62,69,56,71,85,86,85,47,76,65,56,61,56,64,32,32,57,63,53,24,23,22,15,7,14,10,15,178,154,21,medium,medium,68,178,154,21,3,3,71,75,24,22,23,32,47,57,32,63,48,64,62,56,85,86,61,56,76,85,56,32,65,65,64,62,69,53,59,10,15,14,7,15,medium,medium,82,64,62,74,26,54
369,193884,68,67,65,60,67,61,67,64,63,59,67,69,75,64,59,61,64,70,91,63,63,56,59,62,68,65,56,59,53,6,9,9,8,6,188,163,26,medium,medium,68,188,163,26,5,3,67,67,56,53,59,56,59,62,59,68,68,67,67,59,69,75,91,63,61,64,70,60,64,65,63,64,63,65,61,8,6,9,9,6,medium,medium,71,67,71,72,63,70
370,188278,68,12,11,11,29,15,13,12,11,17,16,46,50,67,59,41,19,67,32,62,12,33,23,9,33,14,11,14,14,70,65,64,67,73,189,185,25,medium,medium,68,189,185,25,2,1,16,13,11,14,14,33,59,9,23,33,31,12,29,17,46,50,32,62,41,67,67,11,19,11,12,12,11,14,15,67,70,64,65,73,medium,medium,70,65,64,73,48,67
371,225024,67,40,37,62,68,40,65,39,35,57,67,78,81,65,65,57,51,57,74,73,42,63,56,50,45,40,65,71,70,13,12,9,8,16,185,163,20,medium,medium,67,185,163,20,3,2,67,65,65,70,71,63,65,50,56,45,69,40,68,57,78,81,74,73,57,65,57,62,51,37,42,39,35,40,40,8,13,9,12,16,medium,medium,76,42,54,65,66,71
372,221890,67,54,52,76,73,45,63,49,33,67,72,69,68,70,57,64,67,57,69,76,50,75,66,57,64,51,70,71,73,11,11,8,11,7,178,150,22,medium,high,67,178,150,22,3,2,72,63,70,73,71,75,57,57,66,64,67,54,73,67,69,68,69,76,64,70,57,76,67,52,50,49,33,51,45,11,11,8,11,7,medium,high,65,54,63,66,70,73
373,203331,67,62,52,46,59,47,68,53,43,56,66,88,87,79,60,79,52,72,70,57,47,51,24,61,60,49,34,40,16,9,11,7,12,9,178,159,24,medium,medium,67,178,159,24,4,3,66,68,34,16,40,51,60,61,24,60,52,62,59,56,88,87,70,57,79,79,72,46,52,52,47,53,43,49,47,12,9,7,11,9,medium,medium,87,51,58,69,33,60
374,202697,67,47,36,65,63,34,53,55,58,53,59,56,67,60,55,59,49,62,66,74,42,56,65,47,44,42,67,70,66,13,10,11,13,10,185,185,23,medium,medium,67,185,185,23,3,2,59,53,67,66,70,56,55,47,65,44,57,47,63,53,56,67,66,74,59,60,62,65,49,36,42,55,58,42,34,13,13,11,10,10,medium,medium,61,41,55,62,72,69
375,201911,67,40,65,62,68,62,68,48,47,51,69,77,75,74,55,63,73,63,63,60,61,55,39,65,56,67,32,28,20,10,11,15,11,6,187,159,24,medium,medium,67,187,159,24,3,3,69,68,32,20,28,55,55,65,39,56,66,40,68,51,77,75,63,60,63,74,63,62,73,65,61,48,47,67,62,11,10,15,11,6,medium,medium,73,66,55,68,34,61
376,50723,67,13,11,20,28,12,11,13,11,18,26,51,52,54,68,51,25,32,44,76,13,40,24,13,21,41,11,12,12,64,70,63,65,67,196,190,36,medium,medium,67,196,190,36,2,1,26,11,11,12,12,40,68,13,24,21,62,13,28,18,51,52,44,76,51,54,32,20,25,11,13,13,11,41,12,65,64,63,70,67,medium,medium,67,64,63,63,52,65
377,236246,66,56,57,57,74,56,68,60,49,71,77,73,76,61,63,61,67,58,60,75,47,46,27,50,55,57,45,47,57,15,9,11,14,10,183,165,19,medium,medium,66,183,165,19,3,3,77,68,45,57,47,46,63,50,27,55,60,56,74,71,73,76,60,75,61,61,58,57,67,57,47,60,49,57,56,14,15,11,9,10,medium,medium,73,57,64,69,44,65
378,230005,66,44,48,52,70,40,66,43,38,65,69,72,75,63,62,70,48,57,74,66,47,73,56,60,67,42,48,64,58,11,12,9,14,10,180,172,18,medium,medium,66,180,172,18,3,3,69,66,48,58,64,73,62,60,56,67,61,44,70,65,72,75,74,66,70,63,57,52,48,48,47,43,38,42,40,14,11,9,12,10,medium,medium,73,61,71,74,58,73
379,222528,66,58,56,51,67,53,69,55,58,65,70,82,79,57,59,78,64,54,59,65,55,76,31,54,65,59,47,54,50,13,13,11,14,8,173,152,21,medium,medium,66,173,152,21,4,3,70,69,47,50,54,76,59,54,31,65,64,58,67,65,82,79,59,65,78,57,54,51,64,56,55,55,58,59,53,14,13,11,13,8,medium,medium,79,57,63,68,47,66
380,221350,66,45,68,64,53,49,67,48,31,35,67,87,86,77,55,72,67,76,58,57,49,34,19,66,61,60,20,21,29,9,11,16,11,7,178,157,20,high,low,66,178,157,20,2,2,67,67,20,29,21,34,55,66,19,61,54,45,53,35,87,86,58,57,72,77,76,64,67,68,49,48,31,60,49,11,9,16,11,7,high,low,86,63,49,68,25,54
381,194146,66,23,14,65,45,16,47,35,32,37,51,53,54,60,57,51,56,80,34,78,25,70,64,48,30,31,65,66,67,8,14,7,8,7,187,181,26,low,medium,66,187,181,26,2,2,51,47,65,67,66,70,57,48,64,30,65,23,45,37,53,54,34,78,51,60,80,65,56,14,25,35,32,31,16,8,8,7,14,7,low,medium,63,35,43,52,70,76
382,231410,65,43,62,30,63,44,73,62,47,48,72,82,78,83,46,82,61,57,61,39,50,28,20,61,58,58,22,23,21,13,9,13,10,6,170,150,18,high,medium,65,170,150,18,4,3,72,73,22,21,23,28,46,61,20,58,57,43,63,48,82,78,61,39,82,83,57,30,61,62,50,62,47,58,44,10,13,13,9,6,high,medium,76,64,55,73,23,46
383,230899,65,51,64,49,53,58,70,48,34,39,61,84,84,82,59,80,70,68,58,54,69,68,13,66,44,65,16,13,12,12,12,9,15,6,174,172,19,medium,medium,65,174,172,19,4,2,61,70,16,12,13,68,59,66,13,44,60,51,53,39,84,84,58,54,80,82,68,49,70,64,69,48,34,65,58,15,12,9,12,6,medium,medium,84,68,48,73,17,60
384,226401,65,54,64,52,63,56,68,56,51,63,68,73,73,73,60,73,67,52,59,47,65,48,33,56,59,54,46,49,52,8,13,7,14,8,177,161,19,medium,low,65,177,161,19,2,3,68,68,46,52,49,48,60,56,33,59,63,54,63,63,73,73,59,47,73,73,52,52,67,64,65,56,51,54,56,14,8,7,13,8,medium,low,69,63,66,72,46,55
385,216325,65,14,15,14,32,19,20,20,15,41,27,48,49,40,62,42,24,64,31,64,17,28,22,14,35,34,14,16,14,64,66,66,64,63,196,170,21,medium,medium,65,196,170,21,3,1,27,20,14,14,16,28,62,14,22,35,33,14,32,41,48,49,31,64,42,40,64,14,24,15,17,20,15,34,19,64,64,66,66,63,medium,medium,67,66,69,70,49,66
386,215211,65,37,30,69,63,21,60,29,30,52,54,68,55,57,54,55,26,61,56,74,28,55,60,35,34,39,62,68,64,7,7,9,13,9,189,192,21,medium,high,65,189,192,21,3,2,54,60,62,64,68,55,54,35,60,34,45,37,63,52,68,55,56,74,55,57,61,69,26,30,28,29,30,39,21,13,7,9,7,9,medium,high,60,29,47,57,65,66
387,205596,65,64,49,54,54,36,65,34,32,49,66,72,74,60,54,67,34,60,76,59,33,54,62,60,49,43,66,65,65,8,10,14,14,15,179,143,23,high,medium,65,179,143,23,3,2,66,65,66,65,65,54,54,60,62,49,56,64,54,49,72,74,76,59,67,60,60,54,34,49,33,34,32,43,36,14,8,14,10,15,high,medium,69,42,52,63,63,63
388,229682,64,24,25,67,38,26,26,28,22,28,55,65,68,38,63,67,40,74,63,64,25,60,65,27,56,36,64,65,64,10,8,12,14,7,191,159,19,medium,medium,64,191,159,19,3,2,55,26,64,64,65,60,63,27,65,56,63,24,38,28,65,68,63,64,67,38,74,67,40,25,25,28,22,36,26,14,10,12,8,7,medium,medium,66,29,44,45,69,66
389,228813,64,54,61,43,74,44,65,65,50,72,71,66,67,72,51,81,62,55,61,48,51,45,42,48,67,49,44,46,48,16,8,9,10,7,173,163,19,medium,low,64,173,163,19,3,3,71,65,44,48,46,45,51,48,42,67,70,54,74,72,66,67,61,48,81,72,55,43,62,61,51,65,50,49,44,10,16,9,8,7,medium,low,66,61,70,72,58,53
390,228332,64,43,35,61,65,42,61,45,48,59,58,71,76,66,56,74,70,61,65,73,38,78,61,37,56,51,64,64,62,9,14,8,10,11,178,141,19,medium,high,64,178,141,19,3,3,58,61,64,62,64,78,56,37,61,56,59,43,65,59,71,76,65,73,74,66,61,61,70,35,38,45,48,51,42,10,9,8,14,11,medium,high,70,44,58,62,64,73
391,225782,64,60,51,38,68,39,65,44,36,66,63,79,75,74,62,70,58,58,72,68,54,58,61,56,60,54,57,59,58,15,9,7,10,13,177,157,19,medium,medium,64,177,157,19,4,3,63,65,57,58,59,58,62,56,61,60,55,60,68,66,79,75,72,68,70,74,58,38,58,51,54,44,36,54,39,10,15,7,9,13,medium,medium,83,53,62,65,57,66
392,215756,64,67,47,47,60,42,68,67,47,57,65,74,78,74,62,73,48,61,61,59,51,55,56,47,57,52,62,63,61,12,12,12,7,9,180,154,22,medium,medium,64,180,154,22,3,2,65,68,62,61,63,55,62,47,56,57,57,67,60,57,74,78,61,59,73,74,61,47,48,47,51,67,47,52,42,7,12,12,12,9,medium,medium,75,48,61,70,63,68
393,203841,64,11,14,11,32,14,13,11,12,35,24,50,45,29,52,45,36,59,32,52,14,36,17,13,22,22,15,15,14,67,65,59,63,66,192,168,24,medium,medium,64,192,168,24,3,1,24,13,15,14,15,36,52,13,17,22,37,11,32,35,50,45,32,52,45,29,59,11,36,14,14,11,12,22,14,63,67,59,65,66,medium,medium,72,69,71,72,47,69
394,199812,64,15,11,13,35,15,12,14,12,34,26,42,42,48,65,44,22,48,40,58,15,28,28,13,19,27,20,11,11,64,58,65,60,67,189,174,24,medium,medium,64,189,174,24,3,1,26,12,20,11,11,28,65,13,28,19,33,15,35,34,42,42,40,58,44,48,48,13,22,11,15,14,12,27,15,60,64,65,58,67,medium,medium,65,59,65,69,42,61
395,236248,63,43,61,44,62,45,64,47,43,51,65,86,76,78,60,80,66,60,64,55,59,31,28,63,51,62,16,15,21,14,7,7,8,12,174,159,17,high,medium,63,174,159,17,4,3,65,64,16,21,15,31,60,63,28,51,54,43,62,51,86,76,64,55,80,78,60,44,66,61,59,47,43,62,45,8,14,7,7,12,high,medium,77,62,57,68,21,53
396,235855,63,35,64,56,60,55,73,51,39,47,65,89,87,74,55,78,66,58,58,57,54,36,18,42,58,60,22,17,20,8,11,12,11,11,175,154,17,medium,medium,63,175,154,17,3,3,65,73,22,20,17,36,55,42,18,58,55,35,60,47,89,87,58,57,78,74,58,56,66,64,54,51,39,60,55,11,8,12,11,11,medium,medium,88,61,51,70,23,54
397,228509,63,41,41,54,68,46,72,46,43,62,59,82,75,79,62,59,63,64,54,57,46,45,47,62,61,53,41,41,42,10,15,11,16,8,183,165,19,medium,medium,63,183,165,19,3,3,59,72,41,42,41,45,62,62,47,61,43,41,68,62,82,75,54,57,59,79,64,54,63,41,46,46,43,53,46,16,10,11,15,8,medium,medium,75,48,58,68,44,56
398,224656,63,60,33,51,46,36,64,42,37,43,56,77,79,63,56,78,32,61,62,64,35,57,63,54,38,49,62,64,66,7,14,10,10,9,175,143,20,high,medium,63,175,143,20,3,2,56,64,62,66,64,57,56,54,63,38,37,60,46,43,77,79,62,64,78,63,61,51,32,33,35,42,37,49,36,10,7,10,14,9,high,medium,83,36,50,67,63,67
399,222104,63,30,30,65,57,25,44,26,22,49,62,67,61,58,54,56,31,68,75,72,22,52,52,28,32,35,61,67,63,14,11,11,8,9,196,176,19,medium,medium,63,196,176,19,2,2,62,44,61,63,67,52,54,28,52,32,70,30,57,49,67,61,75,72,56,58,68,65,31,30,22,26,22,35,25,8,14,11,11,9,medium,medium,55,29,43,52,61,69
400,221479,63,46,65,52,50,59,65,42,42,35,61,80,82,82,57,71,65,67,69,58,56,49,34,63,54,54,23,31,21,12,12,8,7,11,187,141,20,high,low,63,187,141,20,3,2,61,65,23,21,31,49,57,63,34,54,55,46,50,35,80,82,69,58,71,82,67,52,65,65,56,42,42,54,59,7,12,8,12,11,high,low,82,64,51,68,31,64
401,218660,63,58,57,42,61,54,68,58,45,52,65,82,83,61,46,78,58,45,58,54,53,37,20,53,56,67,26,31,36,10,10,13,11,9,168,148,20,medium,medium,63,168,148,20,3,2,65,68,26,36,31,37,46,53,20,56,55,58,61,52,82,83,58,54,78,61,45,42,58,57,53,58,45,67,54,11,10,13,10,9,medium,medium,83,59,60,72,29,53
402,213900,63,43,65,55,60,62,61,51,48,46,60,70,69,56,51,69,63,67,59,65,62,34,16,64,50,64,22,21,21,7,9,8,16,6,176,165,21,medium,low,63,176,165,21,3,2,60,61,22,21,21,34,51,64,16,50,51,43,60,46,70,69,59,65,69,56,67,55,63,65,62,51,48,64,62,16,7,8,9,6,medium,low,73,64,52,60,24,60
403,210317,63,62,43,49,67,46,59,56,38,58,64,64,63,49,55,51,55,61,63,58,52,62,62,57,51,39,63,67,60,9,15,9,10,12,178,172,22,medium,medium,63,178,172,22,3,2,64,59,63,60,67,62,55,57,62,51,55,62,67,58,64,63,63,58,51,49,61,49,55,43,52,56,38,39,46,10,9,9,15,12,medium,medium,63,48,60,59,63,62
404,220031,62,36,65,62,52,50,50,42,31,37,54,71,69,59,61,62,66,66,72,65,54,27,21,61,48,59,12,19,14,13,11,12,13,13,188,163,20,high,medium,62,188,163,20,2,2,54,50,12,14,19,27,61,61,21,48,49,36,52,37,71,69,72,65,62,59,66,62,66,65,54,42,31,59,50,13,13,12,11,13,high,medium,67,64,44,55,21,61
405,218661,62,50,57,52,71,51,66,64,56,66,69,62,68,63,52,67,65,54,53,59,44,51,28,54,64,55,49,53,52,7,9,9,14,10,180,157,21,medium,medium,62,180,157,21,3,2,69,66,49,52,53,51,52,54,28,64,61,50,71,66,62,68,53,59,67,63,54,52,65,57,44,64,56,55,51,14,7,9,9,10,medium,medium,61,55,64,66,47,57
406,209532,62,14,17,12,36,23,14,18,20,35,22,50,55,60,69,44,21,57,36,64,15,31,26,13,20,31,16,11,11,60,58,54,60,65,191,179,22,medium,medium,62,191,179,22,3,1,22,14,16,11,11,31,69,13,26,20,22,14,36,35,50,55,36,64,44,60,57,12,21,17,15,18,20,31,23,60,60,54,58,65,medium,medium,60,58,54,65,43,60
407,197932,62,49,62,51,53,51,54,50,47,43,55,85,84,80,66,82,56,67,59,60,54,47,37,69,40,58,27,31,25,8,6,13,10,6,180,176,26,high,low,62,180,176,26,4,2,55,54,27,25,31,47,66,69,37,40,64,49,53,43,85,84,59,60,82,80,67,51,56,62,54,50,47,58,51,10,8,13,6,6,high,low,85,61,50,63,33,68
408,236464,61,43,70,66,51,44,51,41,43,41,60,65,65,52,55,68,56,61,53,47,55,33,17,58,54,66,16,18,22,14,5,12,11,10,185,154,19,high,low,61,185,154,19,3,3,60,51,16,22,18,33,55,58,17,54,53,43,51,41,65,65,53,47,68,52,61,66,56,70,55,41,43,66,44,11,14,12,5,10,high,low,78,56,49,58,22,62
409,227995,61,50,42,55,72,40,55,65,64,65,59,66,68,60,63,73,71,61,61,44,58,55,49,58,50,55,50,50,59,6,7,14,11,9,178,146,19,high,medium,61,178,146,19,3,2,59,55,50,59,50,55,63,58,49,50,46,50,72,65,66,68,61,44,73,60,61,55,71,42,58,65,64,55,40,11,6,14,7,9,high,medium,70,60,62,61,51,59
410,223979,61,52,61,38,57,54,60,55,48,49,58,77,79,80,49,88,68,46,68,47,65,48,37,58,52,59,40,20,16,14,15,7,15,8,173,152,18,high,medium,61,173,152,18,3,3,58,60,40,16,20,48,49,58,37,52,55,52,57,49,77,79,68,47,88,80,46,38,68,61,65,55,48,59,54,15,14,7,15,8,high,medium,78,63,59,73,36,52
411,223963,61,48,24,60,53,26,45,33,35,51,50,72,68,63,56,72,44,76,64,65,33,56,54,50,39,40,65,64,58,7,14,16,12,6,187,176,18,medium,medium,61,187,176,18,2,2,50,45,65,58,64,56,56,50,54,39,37,48,53,51,72,68,64,65,72,63,76,60,44,24,33,33,35,40,26,12,7,16,14,6,medium,medium,67,32,48,50,62,67
412,237337,60,61,47,45,54,53,73,55,42,51,66,60,69,57,44,81,69,46,50,39,48,39,20,46,58,70,35,37,49,9,7,10,15,12,173,141,17,medium,medium,60,173,141,17,3,3,66,73,35,49,37,39,44,46,20,58,52,61,54,51,60,69,50,39,81,57,46,45,69,47,48,55,42,70,53,15,9,10,7,12,medium,medium,65,53,57,67,35,42
413,235161,60,43,62,50,54,54,61,61,37,49,62,71,77,55,58,64,66,52,50,56,55,38,14,47,52,63,17,22,23,14,8,15,5,7,180,148,18,medium,medium,60,180,148,18,3,3,62,61,17,23,22,38,58,47,14,52,51,43,54,49,71,77,50,56,64,55,52,50,66,62,55,61,37,63,54,5,14,15,8,7,medium,medium,74,60,50,61,22,53
414,230882,60,37,30,63,34,37,37,29,36,36,39,55,62,40,49,62,43,72,61,64,26,48,59,27,33,45,59,67,66,8,6,5,8,6,178,183,20,medium,medium,60,178,183,20,2,2,39,37,59,66,67,48,49,27,59,33,49,37,34,36,55,62,61,64,62,40,72,63,43,30,26,29,36,45,37,8,8,5,6,6,medium,medium,54,33,35,40,63,61
415,229348,60,55,33,52,37,32,65,35,39,33,52,67,64,54,63,67,32,54,57,42,31,55,60,49,40,45,59,64,65,12,9,15,14,9,181,141,19,medium,medium,60,181,141,19,2,2,52,65,59,65,64,55,63,49,60,40,42,55,37,33,67,64,57,42,67,54,54,52,32,33,31,35,39,45,32,14,12,15,9,9,medium,medium,84,34,41,60,61,49
416,228407,60,44,42,58,67,51,58,46,47,63,62,55,68,67,58,68,54,64,54,56,47,59,51,62,57,53,49,47,54,11,16,14,10,10,181,148,23,medium,medium,60,181,148,23,3,2,62,58,49,54,47,59,58,62,51,57,45,44,67,63,55,68,54,56,68,67,64,58,54,42,47,46,47,53,51,10,11,14,16,10,medium,medium,58,47,58,61,50,58
417,228382,60,37,62,59,44,41,59,36,29,38,60,76,80,62,47,58,49,60,59,76,53,60,16,59,51,50,21,23,25,11,9,15,10,6,183,170,19,high,medium,60,183,170,19,3,2,60,59,21,25,23,60,47,59,16,51,56,37,44,38,76,80,59,76,58,62,60,59,49,62,53,36,29,50,41,10,11,15,9,6,high,medium,78,62,46,62,27,72
418,225785,60,35,57,38,55,43,69,43,30,43,61,83,82,65,55,73,50,56,61,52,46,27,23,60,50,60,16,11,16,9,10,8,9,9,178,148,19,medium,medium,60,178,148,19,2,3,61,69,16,16,11,27,55,60,23,50,45,35,55,43,83,82,61,52,73,65,56,38,50,57,46,43,30,60,43,9,9,8,10,9,medium,medium,82,54,54,72,18,52
419,223977,60,50,54,35,47,34,66,41,29,39,58,85,87,78,53,74,50,48,62,34,41,42,14,56,55,59,14,19,12,14,14,14,15,6,170,137,19,high,medium,60,170,137,19,2,3,58,66,14,12,19,42,53,56,14,55,47,50,47,39,85,87,62,34,74,78,48,35,50,54,41,41,29,59,34,15,14,14,14,6,high,medium,81,50,47,65,17,43
420,220710,60,55,61,47,55,50,63,56,62,53,62,81,79,69,42,84,60,45,52,43,53,31,21,54,52,61,36,37,36,7,13,9,15,7,170,154,20,medium,medium,60,170,154,20,3,2,62,63,36,36,37,31,42,54,21,52,53,55,55,53,81,79,52,43,84,69,45,47,60,61,53,56,62,61,50,15,7,9,13,7,medium,medium,76,58,55,64,34,43
421,216794,60,36,64,50,61,55,61,63,38,48,57,69,54,58,63,63,67,51,58,67,64,40,22,46,62,57,23,24,24,9,11,10,6,10,188,168,21,medium,medium,60,188,168,21,2,3,57,61,23,24,24,40,63,46,22,62,54,36,61,48,69,54,58,67,63,58,51,50,67,64,64,63,38,57,55,6,9,10,11,10,medium,medium,70,62,52,62,26,65
422,213686,60,55,25,44,55,30,56,27,32,53,53,70,73,60,57,67,38,63,61,64,29,62,62,49,40,39,55,56,60,8,13,7,14,9,178,159,22,medium,medium,60,178,159,22,3,2,53,56,55,60,56,62,57,49,62,40,49,55,55,53,70,73,61,64,67,60,63,44,38,25,29,27,32,39,30,14,8,7,13,9,medium,medium,71,31,49,56,56,63
423,233934,59,15,14,25,21,23,28,16,29,19,26,33,36,45,50,52,35,58,35,51,24,35,12,5,41,28,12,11,19,59,57,49,54,67,188,170,18,medium,medium,59,188,170,18,3,1,26,28,12,19,11,35,50,5,12,41,39,15,21,19,33,36,35,51,52,45,58,25,35,14,24,16,29,28,23,54,59,49,57,67,medium,medium,62,59,53,68,35,58
424,231673,59,41,44,49,64,33,56,48,46,64,63,69,73,78,53,71,56,60,57,65,51,45,53,42,61,47,45,47,46,8,10,11,5,5,183,168,18,medium,medium,59,183,168,18,3,2,63,56,45,46,47,45,53,42,53,61,48,41,64,64,69,73,57,65,71,78,60,49,56,44,51,48,46,47,33,5,8,11,10,5,medium,medium,66,47,57,60,48,59
425,230640,59,34,59,63,48,51,56,44,32,36,51,73,68,59,51,55,64,58,60,66,60,30,17,50,44,62,15,19,18,9,6,12,8,11,188,168,21,medium,medium,59,188,168,21,3,2,51,56,15,18,19,30,51,50,17,44,52,34,48,36,73,68,60,66,55,59,58,63,64,59,60,44,32,62,51,8,9,12,6,11,medium,medium,65,60,42,55,22,57
426,229718,59,50,47,43,65,39,60,65,70,64,63,70,69,65,53,70,68,60,55,38,57,43,43,42,62,40,37,40,39,6,7,12,5,10,185,154,18,high,medium,59,185,154,18,3,3,63,60,37,39,40,43,53,42,43,62,53,50,65,64,70,69,55,38,70,65,60,43,68,47,57,65,70,40,39,5,6,12,7,10,high,medium,67,52,62,62,40,50
427,224017,59,49,42,57,64,38,53,44,51,61,55,54,54,57,52,65,43,60,48,72,39,58,49,37,61,53,54,60,58,8,6,9,16,7,188,150,21,medium,medium,59,188,150,21,3,2,55,53,54,58,60,58,52,37,49,61,43,49,64,61,54,54,48,72,65,57,60,57,43,42,39,44,51,53,38,16,8,9,6,7,medium,medium,55,42,58,55,56,63
428,216270,59,56,54,47,60,39,60,56,52,57,62,69,69,59,51,65,58,54,49,56,42,46,29,50,64,60,46,53,51,11,15,16,10,8,173,159,22,medium,medium,59,173,159,22,3,2,62,60,46,51,53,46,51,50,29,64,61,56,60,57,69,69,49,56,65,59,54,47,58,54,42,56,52,60,39,10,11,16,15,8,medium,medium,68,53,60,62,45,56
429,175603,59,17,15,14,26,12,13,11,11,23,22,52,54,55,51,28,25,58,17,70,16,37,10,16,33,21,14,14,11,67,54,54,54,61,197,223,29,medium,medium,59,197,223,29,3,1,22,13,14,11,14,37,51,16,10,33,54,17,26,23,52,54,17,70,28,55,58,14,25,15,16,11,11,21,12,54,67,54,54,61,medium,medium,67,54,54,61,53,54
430,233064,58,50,54,31,58,43,56,50,52,53,55,72,66,68,45,67,61,34,54,31,58,41,32,53,61,60,26,34,31,11,12,13,8,12,175,141,18,high,medium,58,175,141,18,3,3,55,56,26,31,34,41,45,53,32,61,56,50,58,53,72,66,54,31,67,68,34,31,61,54,58,50,52,60,43,8,11,13,12,12,high,medium,69,58,64,71,44,47
431,232759,58,55,25,41,55,28,60,47,29,40,59,62,68,59,54,73,25,58,58,44,31,59,56,37,37,40,57,60,58,13,13,9,12,11,178,163,17,medium,medium,58,178,163,17,2,2,59,60,57,58,60,59,54,37,56,37,40,55,55,40,62,68,58,44,73,59,58,41,25,25,31,47,29,40,28,12,13,9,13,11,medium,medium,67,36,49,62,58,58
