id,player_fifa_api_id,player_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
11444,137186,30902,85.0,85.0,right,low,high,40.0,27.0,76.0,65.0,35.0,60.0,50.0,31.0,65.0,65.0,69.0,79.0,61.0,84.0,69.0,51.0,83.0,69.0,85.0,39.0,76.0,92.0,29.0,50.0,50.0,90.0,90.0,88.0,4.0,2.0,4.0,2.0,4.0
11445,137186,30902,85.0,85.0,right,low,high,40.0,27.0,76.0,65.0,35.0,60.0,50.0,31.0,65.0,65.0,69.0,77.0,61.0,84.0,69.0,51.0,83.0,65.0,85.0,39.0,76.0,92.0,29.0,50.0,50.0,90.0,90.0,88.0,4.0,2.0,4.0,2.0,4.0
11446,137186,30902,85.0,85.0,right,low,high,40.0,27.0,76.0,65.0,35.0,60.0,50.0,31.0,65.0,65.0,73.0,77.0,61.0,84.0,69.0,51.0,83.0,65.0,85.0,39.0,76.0,92.0,29.0,50.0,50.0,90.0,90.0,88.0,4.0,2.0,4.0,2.0,4.0
11447,137186,30902,85.0,85.0,right,low,high,40.0,27.0,76.0,65.0,35.0,60.0,50.0,31.0,65.0,65.0,73.0,77.0,61.0,84.0,69.0,51.0,83.0,65.0,85.0,39.0,76.0,92.0,33.0,50.0,50.0,90.0,90.0,88.0,4.0,2.0,4.0,2.0,4.0
11448,137186,30902,85.0,85.0,right,low,high,40.0,26.0,76.0,65.0,35.0,60.0,50.0,31.0,65.0,65.0,73.0,77.0,61.0,84.0,69.0,51.0,83.0,65.0,85.0,39.0,76.0,92.0,33.0,50.0,50.0,90.0,90.0,88.0,4.0,2.0,4.0,2.0,4.0
11449,137186,30902,85.0,85.0,right,low,high,40.0,26.0,76.0,65.0,35.0,56.0,50.0,31.0,65.0,65.0,73.0,77.0,61.0,84.0,69.0,51.0,83.0,65.0,85.0,39.0,76.0,92.0,33.0,50.0,50.0,90.0,90.0,87.0,4.0,2.0,4.0,2.0,4.0
11450,137186,30902,84.0,84.0,right,low,high,40.0,26.0,76.0,65.0,35.0,56.0,50.0,31.0,65.0,65.0,73.0,77.0,61.0,80.0,69.0,51.0,83.0,65.0,83.0,39.0,76.0,89.0,33.0,50.0,50.0,90.0,90.0,87.0,4.0,2.0,4.0,2.0,4.0
11489,208596,309726,75.0,83.0,right,high,high,41.0,79.0,72.0,68.0,66.0,73.0,58.0,56.0,36.0,76.0,75.0,78.0,72.0,73.0,69.0,76.0,80.0,77.0,77.0,67.0,75.0,31.0,80.0,61.0,72.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11490,208596,309726,74.0,82.0,right,high,high,41.0,77.0,72.0,68.0,66.0,73.0,58.0,56.0,36.0,74.0,74.0,78.0,72.0,73.0,69.0,76.0,80.0,77.0,77.0,67.0,75.0,31.0,77.0,61.0,72.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11491,208596,309726,74.0,82.0,right,high,high,41.0,77.0,72.0,68.0,66.0,73.0,58.0,56.0,36.0,74.0,74.0,78.0,72.0,73.0,69.0,76.0,80.0,77.0,77.0,67.0,75.0,31.0,77.0,61.0,72.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11492,208596,309726,74.0,82.0,right,high,high,41.0,77.0,72.0,68.0,66.0,73.0,58.0,56.0,36.0,74.0,74.0,78.0,72.0,73.0,69.0,76.0,80.0,77.0,77.0,67.0,75.0,31.0,77.0,61.0,76.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11493,208596,309726,73.0,81.0,right,high,high,41.0,75.0,72.0,68.0,63.0,73.0,63.0,56.0,36.0,71.0,74.0,76.0,72.0,73.0,69.0,76.0,80.0,77.0,74.0,67.0,75.0,31.0,77.0,61.0,76.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11494,208596,309726,72.0,80.0,right,high,high,41.0,75.0,72.0,61.0,63.0,67.0,63.0,56.0,36.0,71.0,74.0,76.0,72.0,69.0,69.0,76.0,80.0,77.0,74.0,67.0,75.0,31.0,77.0,61.0,61.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11495,208596,309726,72.0,80.0,right,high,high,41.0,73.0,72.0,61.0,63.0,67.0,63.0,56.0,36.0,71.0,74.0,76.0,72.0,69.0,69.0,76.0,80.0,77.0,74.0,67.0,75.0,31.0,77.0,61.0,61.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11496,208596,309726,72.0,80.0,right,high,high,41.0,73.0,72.0,61.0,63.0,67.0,63.0,56.0,36.0,71.0,74.0,76.0,72.0,69.0,69.0,76.0,80.0,72.0,74.0,67.0,75.0,31.0,77.0,61.0,61.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11497,208596,309726,72.0,80.0,right,high,high,41.0,73.0,72.0,61.0,63.0,67.0,63.0,56.0,36.0,71.0,74.0,76.0,68.0,69.0,69.0,76.0,80.0,72.0,74.0,67.0,75.0,31.0,77.0,61.0,61.0,15.0,21.0,21.0,13.0,7.0,12.0,14.0,7.0
11513,192073,154239,76.0,79.0,left,medium,medium,74.0,65.0,64.0,79.0,69.0,79.0,70.0,64.0,77.0,79.0,75.0,77.0,79.0,75.0,75.0,78.0,65.0,79.0,73.0,76.0,69.0,71.0,77.0,76.0,56.0,56.0,62.0,62.0,7.0,8.0,7.0,7.0,9.0
11514,192073,154239,76.0,79.0,left,medium,medium,74.0,65.0,64.0,79.0,69.0,79.0,70.0,64.0,77.0,79.0,75.0,77.0,79.0,75.0,75.0,78.0,65.0,79.0,73.0,76.0,69.0,71.0,77.0,76.0,56.0,56.0,66.0,66.0,7.0,8.0,7.0,7.0,9.0
11515,192073,154239,77.0,80.0,left,medium,medium,74.0,68.0,64.0,79.0,69.0,79.0,70.0,64.0,77.0,79.0,75.0,77.0,79.0,75.0,74.0,78.0,66.0,79.0,73.0,76.0,69.0,71.0,77.0,76.0,56.0,56.0,66.0,66.0,7.0,8.0,7.0,7.0,9.0
11516,192073,154239,77.0,80.0,left,medium,medium,74.0,71.0,68.0,79.0,69.0,79.0,70.0,64.0,77.0,79.0,75.0,77.0,79.0,77.0,74.0,80.0,66.0,79.0,73.0,79.0,69.0,71.0,77.0,76.0,56.0,58.0,70.0,70.0,7.0,8.0,7.0,7.0,9.0
11517,192073,154239,77.0,80.0,left,medium,medium,74.0,71.0,68.0,79.0,69.0,77.0,70.0,64.0,77.0,79.0,76.0,75.0,79.0,77.0,74.0,80.0,66.0,79.0,73.0,79.0,75.0,71.0,75.0,76.0,56.0,59.0,72.0,70.0,7.0,8.0,7.0,7.0,9.0
11561,49026,27664,68.0,68.0,right,medium,low,40.0,75.0,83.0,60.0,70.0,55.0,44.0,50.0,30.0,69.0,50.0,60.0,30.0,69.0,32.0,55.0,82.0,54.0,88.0,41.0,48.0,20.0,75.0,48.0,78.0,16.0,32.0,20.0,10.0,15.0,12.0,8.0,10.0
11585,188612,150393,70.0,70.0,right,medium,medium,73.0,71.0,48.0,70.0,68.0,73.0,71.0,60.0,60.0,72.0,82.0,71.0,81.0,62.0,75.0,72.0,60.0,71.0,60.0,70.0,40.0,18.0,69.0,67.0,73.0,14.0,16.0,13.0,12.0,11.0,12.0,12.0,11.0
11611,163402,39643,70.0,70.0,right,low,medium,44.0,28.0,68.0,50.0,20.0,43.0,31.0,15.0,54.0,49.0,52.0,54.0,47.0,66.0,52.0,55.0,70.0,64.0,78.0,18.0,75.0,74.0,30.0,29.0,38.0,74.0,74.0,70.0,8.0,9.0,14.0,15.0,6.0
11612,163402,39643,71.0,71.0,right,low,medium,44.0,28.0,70.0,54.0,20.0,39.0,31.0,15.0,60.0,50.0,52.0,52.0,47.0,68.0,52.0,55.0,70.0,65.0,78.0,18.0,75.0,75.0,30.0,29.0,38.0,74.0,74.0,72.0,8.0,9.0,14.0,15.0,6.0
11644,163489,39170,80.0,80.0,right,medium,medium,10.0,10.0,10.0,31.0,19.0,10.0,15.0,15.0,27.0,23.0,48.0,34.0,57.0,75.0,40.0,24.0,80.0,31.0,51.0,19.0,11.0,15.0,10.0,46.0,21.0,12.0,17.0,19.0,84.0,77.0,72.0,81.0,84.0
11669,223329,506364,67.0,75.0,right,high,medium,69.0,27.0,57.0,65.0,34.0,58.0,45.0,32.0,62.0,66.0,69.0,69.0,66.0,66.0,62.0,52.0,53.0,75.0,55.0,38.0,68.0,64.0,48.0,44.0,40.0,63.0,68.0,66.0,9.0,13.0,13.0,9.0,10.0
11670,223329,506364,66.0,74.0,right,high,medium,69.0,27.0,57.0,65.0,34.0,58.0,45.0,32.0,62.0,66.0,69.0,69.0,66.0,66.0,62.0,52.0,53.0,69.0,55.0,38.0,68.0,64.0,48.0,44.0,40.0,63.0,68.0,66.0,9.0,13.0,13.0,9.0,10.0
11671,223329,506364,66.0,74.0,right,high,medium,69.0,27.0,57.0,65.0,34.0,58.0,45.0,32.0,62.0,66.0,69.0,69.0,66.0,66.0,62.0,52.0,53.0,69.0,55.0,38.0,72.0,64.0,48.0,44.0,40.0,63.0,68.0,66.0,9.0,13.0,13.0,9.0,10.0
11672,223329,506364,64.0,72.0,right,high,medium,62.0,27.0,52.0,58.0,24.0,56.0,34.0,32.0,56.0,64.0,69.0,69.0,66.0,66.0,62.0,46.0,53.0,69.0,55.0,35.0,72.0,64.0,48.0,44.0,40.0,60.0,68.0,66.0,9.0,13.0,13.0,9.0,10.0
11720,178042,41865,74.0,74.0,left,medium,medium,52.0,27.0,70.0,60.0,22.0,58.0,59.0,27.0,60.0,62.0,68.0,68.0,67.0,70.0,60.0,62.0,84.0,68.0,74.0,37.0,72.0,82.0,35.0,34.0,37.0,78.0,78.0,73.0,8.0,9.0,7.0,11.0,13.0
11721,178042,41865,74.0,74.0,left,medium,medium,52.0,27.0,70.0,60.0,22.0,58.0,59.0,27.0,60.0,62.0,68.0,68.0,66.0,70.0,60.0,62.0,84.0,72.0,74.0,37.0,72.0,82.0,35.0,34.0,37.0,78.0,78.0,73.0,8.0,9.0,7.0,11.0,13.0
11804,163491,41404,72.0,72.0,left,medium,medium,74.0,58.0,58.0,79.0,68.0,72.0,80.0,76.0,78.0,78.0,69.0,69.0,65.0,72.0,69.0,80.0,65.0,69.0,75.0,73.0,66.0,68.0,70.0,78.0,68.0,58.0,68.0,68.0,5.0,11.0,15.0,6.0,8.0
11805,163491,41404,72.0,72.0,left,medium,medium,74.0,58.0,58.0,79.0,68.0,72.0,80.0,76.0,78.0,78.0,69.0,69.0,65.0,72.0,69.0,80.0,65.0,69.0,75.0,73.0,66.0,68.0,70.0,78.0,68.0,58.0,68.0,68.0,5.0,11.0,15.0,6.0,8.0
11843,178448,41369,70.0,70.0,right,medium,medium,61.0,48.0,51.0,74.0,55.0,65.0,73.0,73.0,70.0,71.0,70.0,69.0,77.0,70.0,80.0,70.0,56.0,81.0,65.0,68.0,71.0,66.0,60.0,76.0,66.0,58.0,62.0,62.0,5.0,13.0,13.0,8.0,9.0
11844,178448,41369,71.0,71.0,right,medium,medium,61.0,52.0,55.0,76.0,55.0,67.0,73.0,73.0,72.0,73.0,70.0,69.0,77.0,70.0,80.0,70.0,56.0,82.0,67.0,69.0,71.0,66.0,60.0,76.0,66.0,59.0,63.0,59.0,5.0,13.0,13.0,8.0,9.0
11845,178448,41369,71.0,71.0,right,medium,medium,61.0,52.0,55.0,76.0,55.0,67.0,73.0,73.0,72.0,73.0,70.0,69.0,77.0,70.0,80.0,70.0,56.0,82.0,67.0,69.0,71.0,66.0,60.0,76.0,66.0,59.0,63.0,59.0,5.0,13.0,13.0,8.0,9.0
11865,123611,24443,71.0,71.0,left,medium,medium,65.0,35.0,70.0,60.0,48.0,45.0,40.0,36.0,56.0,50.0,62.0,51.0,63.0,67.0,58.0,64.0,80.0,66.0,78.0,49.0,73.0,74.0,53.0,38.0,47.0,71.0,73.0,69.0,5.0,10.0,8.0,10.0,6.0
11883,169115,41879,73.0,73.0,right,medium,medium,66.0,23.0,71.0,66.0,52.0,54.0,47.0,35.0,63.0,58.0,67.0,69.0,62.0,67.0,56.0,63.0,79.0,69.0,74.0,41.0,77.0,75.0,31.0,26.0,31.0,75.0,77.0,75.0,14.0,7.0,12.0,12.0,12.0
11937,190097,150746,60.0,63.0,left,medium,low,52.0,59.0,57.0,55.0,58.0,68.0,61.0,58.0,53.0,69.0,68.0,70.0,74.0,62.0,65.0,66.0,72.0,60.0,72.0,64.0,52.0,24.0,58.0,43.0,55.0,22.0,31.0,33.0,10.0,9.0,6.0,9.0,15.0
11938,190097,150746,60.0,63.0,left,medium,low,52.0,59.0,57.0,55.0,58.0,70.0,61.0,58.0,53.0,69.0,68.0,70.0,74.0,62.0,65.0,66.0,72.0,60.0,72.0,64.0,47.0,24.0,58.0,43.0,55.0,22.0,31.0,33.0,10.0,9.0,6.0,9.0,15.0
11975,7763,30731,81.0,81.0,right,low,low,91.0,58.0,54.0,88.0,76.0,78.0,92.0,93.0,90.0,86.0,47.0,33.0,44.0,88.0,64.0,75.0,33.0,59.0,59.0,77.0,49.0,57.0,48.0,94.0,83.0,40.0,50.0,39.0,5.0,4.0,1.0,5.0,2.0
11976,7763,30731,82.0,82.0,right,low,low,91.0,58.0,54.0,93.0,76.0,80.0,92.0,93.0,92.0,88.0,47.0,33.0,44.0,88.0,64.0,76.0,33.0,59.0,59.0,77.0,49.0,57.0,48.0,94.0,83.0,32.0,40.0,39.0,5.0,4.0,1.0,5.0,2.0
12034,185174,57124,75.0,76.0,right,medium,medium,69.0,61.0,56.0,79.0,69.0,77.0,72.0,70.0,77.0,79.0,76.0,76.0,76.0,72.0,74.0,70.0,68.0,78.0,72.0,71.0,71.0,69.0,69.0,78.0,68.0,56.0,62.0,62.0,5.0,5.0,5.0,5.0,5.0
12035,185174,57124,75.0,76.0,right,medium,medium,69.0,61.0,56.0,79.0,69.0,77.0,72.0,70.0,77.0,79.0,76.0,76.0,76.0,72.0,74.0,70.0,68.0,78.0,72.0,71.0,71.0,69.0,69.0,78.0,68.0,56.0,66.0,66.0,5.0,5.0,5.0,5.0,5.0
12036,185174,57124,76.0,77.0,right,medium,medium,69.0,63.0,56.0,79.0,69.0,77.0,72.0,70.0,77.0,79.0,76.0,76.0,76.0,73.0,74.0,70.0,68.0,78.0,72.0,71.0,71.0,71.0,71.0,77.0,68.0,56.0,66.0,66.0,5.0,5.0,5.0,5.0,5.0
12037,185174,57124,76.0,77.0,right,medium,medium,69.0,63.0,60.0,79.0,69.0,77.0,72.0,70.0,77.0,79.0,76.0,76.0,76.0,77.0,74.0,70.0,68.0,79.0,72.0,71.0,71.0,75.0,71.0,77.0,68.0,60.0,70.0,70.0,5.0,5.0,5.0,5.0,5.0
12098,182168,25526,77.0,77.0,right,medium,medium,46.0,22.0,80.0,69.0,24.0,64.0,30.0,34.0,65.0,70.0,52.0,54.0,48.0,65.0,33.0,59.0,70.0,61.0,82.0,31.0,76.0,79.0,34.0,59.0,34.0,79.0,81.0,79.0,12.0,15.0,11.0,12.0,15.0
12099,182168,25526,77.0,78.0,right,medium,medium,46.0,22.0,80.0,69.0,24.0,64.0,30.0,34.0,65.0,70.0,52.0,54.0,48.0,65.0,33.0,59.0,70.0,61.0,82.0,31.0,76.0,79.0,34.0,59.0,34.0,79.0,81.0,79.0,12.0,15.0,11.0,12.0,15.0
12100,182168,25526,77.0,78.0,right,medium,medium,46.0,22.0,80.0,69.0,24.0,64.0,30.0,34.0,65.0,70.0,52.0,54.0,48.0,65.0,33.0,59.0,70.0,61.0,82.0,31.0,76.0,79.0,34.0,59.0,34.0,79.0,81.0,79.0,12.0,15.0,11.0,12.0,15.0
12143,189557,130113,64.0,64.0,right,medium,medium,66.0,48.0,57.0,61.0,39.0,61.0,57.0,39.0,61.0,66.0,76.0,78.0,68.0,67.0,54.0,62.0,76.0,79.0,76.0,55.0,67.0,68.0,59.0,51.0,35.0,67.0,73.0,68.0,15.0,10.0,14.0,9.0,12.0
12144,189557,130113,64.0,64.0,right,medium,medium,66.0,48.0,57.0,61.0,39.0,61.0,57.0,39.0,61.0,66.0,76.0,78.0,68.0,67.0,54.0,62.0,76.0,79.0,76.0,55.0,67.0,68.0,59.0,51.0,35.0,67.0,73.0,73.0,15.0,10.0,14.0,9.0,12.0
12145,189557,130113,64.0,64.0,right,medium,medium,66.0,48.0,59.0,61.0,39.0,61.0,57.0,39.0,61.0,66.0,76.0,78.0,68.0,67.0,54.0,62.0,76.0,79.0,76.0,55.0,67.0,69.0,59.0,51.0,35.0,67.0,73.0,73.0,15.0,10.0,14.0,9.0,12.0
12146,189557,130113,64.0,64.0,right,medium,medium,66.0,48.0,59.0,61.0,39.0,61.0,60.0,39.0,61.0,66.0,76.0,78.0,68.0,67.0,54.0,62.0,76.0,79.0,76.0,55.0,75.0,69.0,59.0,51.0,35.0,67.0,73.0,73.0,15.0,10.0,14.0,9.0,12.0
12186,173211,41878,68.0,68.0,left,high,medium,66.0,24.0,51.0,62.0,39.0,59.0,64.0,42.0,50.0,62.0,71.0,80.0,65.0,71.0,72.0,54.0,43.0,83.0,49.0,59.0,74.0,70.0,61.0,57.0,33.0,60.0,64.0,66.0,13.0,5.0,10.0,5.0,14.0
12187,173211,41878,68.0,68.0,left,high,medium,66.0,24.0,51.0,62.0,39.0,59.0,64.0,42.0,50.0,62.0,71.0,80.0,65.0,71.0,72.0,54.0,43.0,83.0,49.0,59.0,74.0,70.0,61.0,57.0,33.0,60.0,64.0,66.0,13.0,5.0,10.0,5.0,14.0
12272,176687,39841,75.0,75.0,right,high,high,74.0,29.0,71.0,75.0,32.0,74.0,77.0,65.0,71.0,74.0,75.0,73.0,73.0,76.0,71.0,70.0,66.0,78.0,67.0,62.0,74.0,74.0,47.0,59.0,42.0,79.0,76.0,75.0,11.0,13.0,12.0,16.0,16.0
12316,213661,449232,72.0,86.0,right,medium,medium,49.0,29.0,74.0,68.0,25.0,59.0,32.0,22.0,61.0,66.0,62.0,68.0,50.0,71.0,59.0,31.0,71.0,65.0,68.0,20.0,70.0,68.0,30.0,51.0,38.0,72.0,80.0,76.0,10.0,12.0,8.0,6.0,8.0
12317,213661,449232,72.0,86.0,right,medium,medium,49.0,29.0,74.0,68.0,25.0,59.0,32.0,22.0,61.0,66.0,62.0,68.0,50.0,71.0,59.0,31.0,71.0,65.0,68.0,20.0,70.0,68.0,30.0,51.0,38.0,72.0,80.0,76.0,10.0,12.0,8.0,6.0,8.0
12318,213661,449232,71.0,87.0,right,medium,medium,49.0,29.0,71.0,67.0,25.0,58.0,32.0,22.0,61.0,64.0,62.0,68.0,50.0,68.0,59.0,31.0,71.0,65.0,68.0,20.0,70.0,67.0,30.0,51.0,38.0,71.0,80.0,76.0,10.0,12.0,8.0,6.0,8.0
12319,213661,449232,71.0,87.0,right,medium,medium,49.0,29.0,71.0,67.0,25.0,58.0,32.0,22.0,61.0,64.0,62.0,68.0,50.0,66.0,59.0,31.0,71.0,65.0,68.0,20.0,70.0,67.0,30.0,51.0,38.0,71.0,80.0,76.0,10.0,12.0,8.0,6.0,8.0
12320,213661,449232,70.0,86.0,right,medium,medium,49.0,29.0,67.0,64.0,25.0,58.0,32.0,22.0,61.0,64.0,62.0,68.0,50.0,63.0,59.0,31.0,71.0,65.0,68.0,20.0,70.0,64.0,30.0,51.0,38.0,71.0,80.0,76.0,10.0,12.0,8.0,6.0,8.0
12347,156713,30424,79.0,79.0,right,high,medium,49.0,51.0,81.0,73.0,37.0,49.0,36.0,40.0,67.0,63.0,46.0,49.0,55.0,76.0,36.0,74.0,64.0,67.0,83.0,59.0,81.0,82.0,54.0,49.0,79.0,83.0,83.0,79.0,7.0,9.0,12.0,10.0,15.0
12348,156713,30424,79.0,79.0,right,high,medium,49.0,51.0,81.0,71.0,37.0,49.0,36.0,40.0,67.0,63.0,46.0,49.0,55.0,76.0,36.0,74.0,64.0,67.0,86.0,59.0,81.0,82.0,54.0,49.0,79.0,83.0,83.0,79.0,7.0,9.0,12.0,10.0,15.0
12349,156713,30424,79.0,79.0,right,high,medium,49.0,51.0,81.0,69.0,37.0,49.0,36.0,40.0,67.0,63.0,46.0,49.0,55.0,76.0,36.0,79.0,64.0,67.0,83.0,69.0,81.0,82.0,54.0,49.0,79.0,83.0,83.0,79.0,7.0,9.0,12.0,10.0,15.0
12403,20551,36617,71.0,71.0,right,medium,medium,11.0,19.0,12.0,38.0,17.0,11.0,12.0,20.0,30.0,15.0,36.0,42.0,28.0,63.0,21.0,23.0,62.0,31.0,70.0,12.0,32.0,19.0,13.0,22.0,25.0,17.0,19.0,20.0,75.0,68.0,63.0,71.0,75.0
12404,20551,36617,71.0,71.0,right,medium,medium,11.0,19.0,12.0,38.0,17.0,11.0,12.0,20.0,30.0,15.0,36.0,42.0,28.0,69.0,21.0,23.0,55.0,31.0,70.0,12.0,32.0,19.0,13.0,11.0,25.0,17.0,19.0,20.0,73.0,68.0,66.0,72.0,73.0
12426,42521,42873,75.0,75.0,left,medium,medium,80.0,71.0,53.0,75.0,70.0,74.0,86.0,83.0,75.0,78.0,66.0,67.0,63.0,76.0,65.0,83.0,54.0,66.0,71.0,81.0,60.0,43.0,75.0,76.0,82.0,28.0,34.0,33.0,6.0,7.0,9.0,11.0,7.0
12456,23823,40495,73.0,73.0,right,high,high,36.0,44.0,62.0,69.0,54.0,44.0,57.0,56.0,65.0,66.0,52.0,53.0,56.0,78.0,59.0,66.0,72.0,87.0,74.0,53.0,88.0,79.0,45.0,65.0,64.0,73.0,75.0,69.0,15.0,8.0,15.0,9.0,11.0
12457,23823,40495,72.0,72.0,right,high,high,36.0,44.0,62.0,72.0,54.0,44.0,49.0,56.0,65.0,66.0,52.0,53.0,56.0,81.0,59.0,66.0,72.0,87.0,74.0,53.0,81.0,73.0,51.0,65.0,64.0,73.0,75.0,69.0,15.0,8.0,15.0,9.0,11.0
12515,181381,45435,64.0,65.0,right,medium,medium,61.0,45.0,64.0,65.0,51.0,57.0,53.0,45.0,63.0,62.0,68.0,51.0,66.0,68.0,73.0,66.0,77.0,82.0,72.0,62.0,79.0,60.0,61.0,62.0,57.0,63.0,65.0,64.0,8.0,14.0,16.0,14.0,9.0
12551,198070,192712,67.0,71.0,left,medium,medium,70.0,65.0,53.0,65.0,62.0,67.0,75.0,69.0,60.0,69.0,74.0,69.0,70.0,61.0,82.0,77.0,65.0,82.0,62.0,68.0,54.0,54.0,66.0,72.0,66.0,44.0,57.0,54.0,13.0,8.0,12.0,14.0,7.0
12612,208230,195724,78.0,79.0,right,medium,high,63.0,64.0,77.0,77.0,57.0,75.0,72.0,73.0,74.0,77.0,60.0,63.0,65.0,74.0,59.0,77.0,75.0,79.0,84.0,71.0,88.0,81.0,63.0,68.0,66.0,73.0,82.0,75.0,11.0,11.0,8.0,7.0,12.0
12613,208230,195724,78.0,79.0,right,medium,high,63.0,64.0,77.0,77.0,57.0,75.0,72.0,73.0,74.0,77.0,60.0,63.0,65.0,74.0,59.0,77.0,75.0,79.0,84.0,71.0,88.0,81.0,63.0,68.0,66.0,73.0,82.0,76.0,11.0,11.0,8.0,7.0,12.0
12639,194017,184360,71.0,76.0,right,high,medium,48.0,74.0,68.0,68.0,59.0,73.0,68.0,64.0,40.0,70.0,84.0,86.0,73.0,74.0,58.0,78.0,45.0,78.0,62.0,69.0,76.0,43.0,74.0,59.0,75.0,29.0,37.0,34.0,11.0,9.0,16.0,12.0,6.0
12696,216354,173461,74.0,78.0,right,medium,medium,68.0,76.0,60.0,64.0,73.0,80.0,67.0,71.0,50.0,78.0,78.0,69.0,78.0,78.0,74.0,77.0,67.0,73.0,58.0,75.0,68.0,19.0,78.0,59.0,79.0,20.0,20.0,26.0,8.0,14.0,14.0,7.0,15.0
12697,216354,173461,74.0,79.0,right,medium,medium,68.0,76.0,60.0,64.0,73.0,80.0,67.0,71.0,50.0,78.0,78.0,69.0,78.0,78.0,74.0,77.0,67.0,73.0,58.0,75.0,68.0,19.0,78.0,59.0,79.0,20.0,20.0,26.0,8.0,14.0,14.0,7.0,15.0
12698,216354,173461,74.0,79.0,right,medium,medium,68.0,76.0,60.0,64.0,73.0,80.0,67.0,71.0,50.0,78.0,78.0,69.0,78.0,78.0,74.0,77.0,67.0,73.0,58.0,75.0,68.0,19.0,78.0,59.0,79.0,20.0,20.0,26.0,8.0,14.0,14.0,7.0,15.0
12699,216354,173461,73.0,79.0,right,medium,medium,68.0,75.0,60.0,64.0,73.0,80.0,67.0,71.0,50.0,78.0,78.0,69.0,78.0,78.0,74.0,76.0,67.0,73.0,58.0,75.0,68.0,19.0,77.0,59.0,79.0,20.0,20.0,26.0,8.0,14.0,14.0,7.0,15.0
12700,216354,173461,73.0,79.0,right,medium,medium,68.0,75.0,60.0,64.0,73.0,80.0,67.0,71.0,50.0,78.0,78.0,69.0,78.0,78.0,74.0,76.0,67.0,73.0,58.0,75.0,68.0,19.0,77.0,59.0,79.0,20.0,20.0,26.0,8.0,14.0,14.0,7.0,15.0
12740,171897,31045,81.0,81.0,left,high,high,74.0,60.0,55.0,85.0,69.0,81.0,70.0,71.0,80.0,85.0,85.0,82.0,85.0,84.0,88.0,75.0,74.0,88.0,57.0,71.0,63.0,71.0,68.0,82.0,77.0,57.0,74.0,72.0,7.0,10.0,10.0,11.0,10.0
12741,171897,31045,81.0,81.0,left,high,high,74.0,60.0,55.0,85.0,69.0,81.0,70.0,71.0,80.0,85.0,85.0,82.0,85.0,84.0,87.0,75.0,74.0,88.0,57.0,71.0,63.0,69.0,68.0,82.0,77.0,57.0,74.0,72.0,7.0,10.0,10.0,11.0,10.0
12742,171897,31045,81.0,81.0,left,high,high,74.0,60.0,55.0,85.0,69.0,81.0,70.0,71.0,74.0,85.0,85.0,82.0,85.0,84.0,87.0,75.0,74.0,88.0,57.0,71.0,63.0,69.0,68.0,82.0,77.0,57.0,74.0,72.0,7.0,10.0,10.0,11.0,10.0
12852,192476,172948,77.0,79.0,left,medium,medium,60.0,45.0,73.0,79.0,46.0,58.0,58.0,52.0,82.0,68.0,34.0,53.0,56.0,77.0,43.0,58.0,55.0,74.0,82.0,47.0,77.0,81.0,43.0,56.0,52.0,78.0,82.0,78.0,16.0,14.0,11.0,16.0,9.0
12873,159579,74744,65.0,65.0,right,medium,medium,60.0,55.0,50.0,71.0,51.0,61.0,68.0,71.0,69.0,70.0,69.0,65.0,70.0,67.0,68.0,65.0,71.0,58.0,66.0,60.0,60.0,60.0,55.0,65.0,78.0,65.0,68.0,46.0,11.0,8.0,14.0,14.0,11.0
12899,156675,32419,64.0,64.0,left,medium,high,55.0,15.0,68.0,65.0,30.0,56.0,30.0,55.0,60.0,57.0,54.0,61.0,46.0,53.0,63.0,42.0,82.0,75.0,82.0,13.0,71.0,68.0,20.0,39.0,38.0,69.0,68.0,67.0,8.0,15.0,12.0,11.0,10.0
12922,163570,23528,69.0,69.0,right,high,high,64.0,66.0,66.0,72.0,67.0,65.0,62.0,52.0,68.0,68.0,57.0,55.0,57.0,70.0,71.0,76.0,64.0,77.0,70.0,68.0,75.0,57.0,66.0,68.0,67.0,64.0,72.0,71.0,6.0,12.0,11.0,9.0,6.0
12923,163570,23528,69.0,69.0,right,high,high,64.0,66.0,66.0,72.0,67.0,65.0,62.0,52.0,68.0,68.0,57.0,55.0,57.0,70.0,71.0,76.0,64.0,77.0,70.0,68.0,75.0,57.0,66.0,68.0,67.0,64.0,72.0,71.0,6.0,12.0,11.0,9.0,6.0
