"ID","pac","sho","pas","dri","def","phy"
"215399","64","49","59","54","75","72"
"159591","50","64","67","63","72","74"
"230503","79","76","57","63","22","69"
"198504","77","75","66","73","37","71"
"49000","75","71","69","77","38","73"
"182632","71","68","72","78","48","64"
"189288","42","42","51","49","75","72"
"203625","73","50","57","54","77","73"
"199274","72","73","49","71","32","72"
"207722","90","73","68","73","38","78"
"210538","66","70","82","73","69","70"
"230250","74","64","69","70","70","78"
"164459","56","74","77","72","62","72"
"217196","49","32","59","62","76","75"
"157804","74","70","76","71","47","75"
"201326","82","70","67","79","37","57"
"192622","51","42","51","46","72","79"
"214639","63","45","45","53","74","77"
"160111","51","73","75","74","30","52"
"230255","74","56","71","71","71","73"
"199792","74","63","72","72","65","75"
"207472","75","47","69","72","71","69"
"178032","60","36","54","49","72","79"
"185200","66","40","59","64","74","80"
"204401","83","56","68","76","70","68"
"210801","94","69","65","74","44","62"
"216433","79","75","67","75","29","70"
"217201","72","74","52","71","31","70"
"160113","74","63","75","75","34","61"
"233329","44","39","52","44","74","78"
"235889","81","71","68","76","32","54"
"213874","81","68","70","75","71","68"
"162932","63","67","77","77","34","58"
"207733","68","61","72","75","64","71"
"209781","74","71","73","76","66","66"
"168565","75","72","68","75","39","71"
"182133","53","53","53","55","76","75"
"192373","57","74","61","69","27","76"
"199286","78","59","69","73","71","75"
"207734","73","67","71","75","25","43"
"232310","65","30","49","49","74","74"
"53110","72","71","72","76","35","70"
"188791","63","69","75","73","68","64"
"189303","71","75","63","71","39","74"
"203128","69","54","70","70","70","76"
"223608","64","70","71","68","58","75"
"211321","90","69","54","73","23","64"
"214394","63","38","62","62","74","78"
"234618","75","70","69","76","26","66"
"178042","68","37","49","61","76","72"
"190330","61","55","71","71","66","75"
"147579","71","73","76","72","56","77"
"225403","78","68","73","78","45","64"
"230267","79","62","72","73","44","51"
"192635","66","73","75","75","41","66"
"222844","68","67","65","68","73","73"
"207997","35","47","52","41","74","82"
"222077","66","63","73","74","69","69"
"187517","67","41","58","45","75","76"
"164478","70","73","67","77","40","68"
"160127","79","63","71","77","31","45"
"160128","76","61","72","74","30","62"
"230272","85","64","67","74","57","61"
"137089","49","73","77","76","61","66"
"219777","69","54","56","57","74","75"
"231041","88","75","61","72","27","78"
"233601","75","62","71","77","43","65"
"202882","93","72","54","76","27","70"
"225410","78","38","66","67","71","78"
"183426","69","39","64","63","75","69"
"184706","73","63","74","75","64","67"
"202115","75","46","64","72","72","70"
"160132","72","72","73","75","29","66"
"230276","71","65","75","74","39","67"
"219525","90","65","68","76","26","67"
"179591","71","70","74","78","42","58"
"181383","55","63","64","64","72","82"
"211592","53","40","57","59","75","74"
"212616","69","70","74","79","39","63"
"223624","85","68","66","76","24","60"
"189576","74","35","56","53","74","73"
"191625","57","73","64","73","33","76"
"205194","59","37","56","60","74","70"
"160138","55","76","60","66","22","73"
"188554","74","66","72","81","30","61"
"164491","68","56","74","73","73","75"
"160140","83","72","58","74","33","59"
"205965","81","61","63","74","70","75"
"192397","75","73","71","74","54","73"
"198031","63","74","77","75","51","56"
"201103","74","73","75","75","47","62"
"205711","92","64","63","80","38","64"
"199568","78","65","75","79","44","66"
"138384","51","77","52","61","35","77"
"160146","79","76","57","63","22","69"
"192146","80","68","73","73","52","63"
"201363","78","70","63","78","30","66"
"217235","71","39","55","62","74","77"
"178323","84","69","71","78","39","71"
"202646","76","56","68","69","71","67"
"184982","62","71","65","69","28","72"
"213655","78","61","66","82","28","65"
"212888","67","26","49","60","76","74"
"223641","58","34","56","55","76","70"
"164505","74","69","74","76","37","73"
"189338","85","69","72","75","33","61"
"204699","84","69","66","76","63","69"
"224411","82","75","70","76","36","64"
"165787","72","64","72","71","68","70"
"216476","91","71","57","74","38","69"
"165788","49","72","62","69","42","79"
"189084","75","74","69","75","45","70"
"191388","77","68","71","78","30","43"
"193692","70","70","74","76","59","62"
"213917","66","33","46","58","74","76"
"176029","80","70","69","78","42","63"
"224158","68","52","76","77","57","73"
"202911","79","74","67","74","28","71"
"215199","80","63","74","78","30","63"
"233631","90","69","63","80","44","68"
"186783","87","67","67","73","42","67"
"193695","68","47","71","71","72","75"
"186272","67","69","55","69","29","76"
"200353","59","37","50","52","74","83"
"225953","85","67","65","80","27","63"
"183969","64","40","61","58","75","73"
"199074","68","73","51","64","34","75"
"201122","75","49","53","65","74","75"
"142499","67","62","74","70","66","77"
"209827","78","70","56","75","30","71"
"182435","77","73","52","78","50","70"
"194979","82","60","71","75","69","69"
"225701","77","69","68","72","47","72"
"191910","51","75","62","65","46","82"
"173735","72","39","66","70","75","68"
"178600","48","43","56","57","75","78"
"182184","63","65","73","67","71","75"
"207785","83","71","69","74","70","54"
"225193","61","63","72","72","69","72"
"235945","56","56","72","71","69","66"
"178090","75","69","70","79","27","62"
"210603","87","58","69","72","70","63"
"187051","65","71","58","66","31","67"
"192427","82","57","71","77","69","59"
"215212","74","70","75","77","43","69"
"190636","66","57","68","62","70","76"
"208045","78","77","68","78","36","71"
"159917","72","49","68","64","74","70"
"190637","52","33","51","39","76","77"
"188334","75","53","60","63","75","78"
"200111","82","59","69","68","71","71"
"170159","81","59","69","66","73","75"
"223152","76","68","69","74","36","62"
"230320","71","72","73","76","42","75"
"172208","77","69","72","74","37","65"
"176048","76","72","60","71","28","78"
"199601","68","69","75","74","69","77"
"167601","82","57","65","62","74","75"
"226226","75","62","76","77","40","63"
"230578","49","31","42","46","75","80"
"198067","71","48","65","70","75","77"
"143283","73","71","69","80","47","55"
"168883","71","68","70","71","72","73"
"179891","93","65","63","76","28","64"
"198836","65","57","71","72","74","70"
"214196","73","56","68","65","71","78"
"222900","74","74","66","79","48","68"
"230324","68","76","74","73","18","77"
"206005","64","76","50","62","40","73"
"109493","73","72","52","74","35","78"
"200630","90","65","69","77","30","59"
"202934","80","64","72","76","69","72"
"212151","74","70","73","80","44","69"
"232119","71","45","50","58","75","76"
"237239","73","73","74","77","36","56"
"158394","74","70","66","67","72","76"
"166074","83","73","69","75","28","78"
"205243","58","33","41","44","74","81"
"159931","74","53","63","73","72","66"
"226491","83","43","67","70","68","70"
"202940","83","72","70","76","31","62"
"160188","67","68","69","76","37","49"
"186556","79","69","67","76","48","63"
"142781","56","68","76","75","35","57"
"190653","91","69","68","76","32","66"
"137406","77","59","72","75","65","71"
"159934","54","45","66","59","74","74"
"146111","53","63","70","66","70","75"
"178111","58","52","63","55","73","76"
"182207","74","69","79","77","34","69"
"190143","75","51","67","69","71","68"
"200896","71","75","71","76","49","73"
"222400","73","58","74","74","57","65"
"159936","43","48","55","50","74","80"
"188352","73","65","72","68","69","75"
"143809","78","74","69","81","31","67"
"183745","74","72","68","72","41","77"
"204226","84","73","68","75","43","73"
"209346","76","75","70","72","27","67"
"152514","66","68","75","75","61","70"
"223682","65","70","76","73","65","68"
"230850","74","67","71","73","65","69"
"201155","72","66","73","78","43","54"
"159939","56","47","57","53","75","74"
"230339","83","57","65","75","71","68"
"178115","76","74","72","74","54","68"
"207557","71","73","71","75","35","72"
"212933","58","72","59","63","37","84"
"191173","69","65","70","72","62","72"
"159175","66","55","66","67","73","77"
"176071","60","54","68","70","71","74"
"188616","90","72","71","80","22","56"
"190664","68","75","59","64","28","76"
"205257","75","67","70","77","37","69"
"222665","72","58","74","83","32","42"
"168650","44","68","74","68","70","72"
"198347","78","74","67","75","33","67"
"201931","77","74","61","79","36","69"
"216523","60","25","43","56","76","74"
"192715","59","35","54","46","74","77"
"212428","74","74","51","70","20","68"
"189388","86","40","65","65","70","74"
"200653","45","41","51","49","74","80"
"202445","68","26","38","53","75","78"
"214989","82","70","66","78","33","62"
"150477","74","70","66","74","31","72"
"227789","82","68","65","75","26","66"
"174542","70","77","77","72","55","71"
"216271","69","34","56","60","74","72"
"163791","78","69","67","78","49","71"
"231887","73","70","75","75","47","70"
"142800","63","68","77","71","74","72"
"140498","73","71","67","76","49","73"
"230354","73","46","67","73","75","68"
"187858","76","75","72","76","47","71"
"220883","78","74","66","74","35","60"
"159958","73","57","74","72","70","75"
"200408","64","26","45","47","76","72"
"183769","37","62","67","66","72","77"
"210394","80","36","62","70","72","66"
"227290","68","78","77","73","37","77"
"173530","88","67","70","78","36","57"
"212187","82","48","68","73","69","71"
"202460","72","73","56","71","34","67"
"159964","74","64","69","70","70","78"
"163804","46","69","76","73","53","68"
"176348","69","71","77","72","36","72"
"222429","70","46","66","70","73","56"
"223197","70","77","61","73","32","66"
"158942","80","69","70","74","71","75"
"191198","72","59","71","72","69","72"
"195038","85","65","68","79","31","56"
"203487","62","27","49","54","75","76"
"155871","73","72","67","76","42","73"
"159968","74","56","71","71","71","73"
"190432","73","61","68","68","72","77"
"122849","76","73","62","73","35","71"
"189153","72","68","70","75","42","57"
"212196","84","72","64","79","52","66"
"213732","74","72","72","75","39","77"
"172517","77","69","72","75","64","79"
"196069","83","63","71","78","66","70"
"177126","68","72","71","71","38","70"
"221671","68","64","73","72","57","70"
"163303","42","63","70","68","74","73"
"226536","72","31","52","50","71","83"
"159977","79","62","72","73","44","51"
"156650","73","72","71","76","51","70"
"192490","87","71","68","74","32","69"
"216811","55","30","44","44","71","86"
"181483","49","67","65","60","76","81"
"112365","54","68","76","73","63","70"
"143598","74","72","64","73","29","74"
"216814","73","72","72","76","68","59"
"152814","67","74","64","69","27","68"
"157678","67","57","69","67","72","75"
"134895","68","55","71","71","73","72"
"202223","76","73","68","78","62","68"
"212207","69","71","72","75","39","62"
"159983","76","63","72","76","36","59"
"125167","59","51","54","57","72","85"
"228336","64","58","73","74","61","61"
"199409","64","39","62","72","74","77"
"159985","71","65","75","74","39","67"
"195313","57","30","49","50","76","74"
"214770","68","66","68","71","73","81"
"224242","79","57","67","68","70","82"
"178418","64","50","59","59","80","72"
"120306","77","71","70","79","50","75"
"186098","74","70","67","75","57","77"
"192242","68","72","73","73","71","73"
"190195","78","71","67","78","52","71"
"148212","74","68","65","76","36","78"
"216820","91","71","64","79","30","62"
"164852","73","68","74","76","41","59"
"189172","83","70","65","78","27","66"
"192756","66","63","73","71","71","67"
"212213","68","59","70","77","73","64"
"230389","56","46","59","50","74","75"
"232437","72","34","59","59","74","71"
"204278","77","46","66","70","70","71"
"191990","72","57","67","73","73","65"
"210423","76","69","74","74","34","52"
"218359","70","60","66","72","74","78"
"157687","52","34","47","57","73","72"
"184823","83","68","69","75","41","73"
"198136","88","67","67","77","33","66"
"201976","76","71","66","77","42","73"
"183800","80","69","71","79","31","72"
"120312","29","33","44","37","76","73"
"212729","74","70","75","75","39","46"
"162297","74","74","63","74","44","76"
"176377","37","47","63","61","74","80"
"202746","80","49","67","78","63","53"
"164858","52","55","67","61","72","77"
"183546","70","55","65","68","71","79"
"189946","50","45","70","74","76","73"
"212219","77","40","61","67","73","76"
"178171","67","52","59","56","74","78"
"212476","61","68","77","73","63","56"
"217852","77","70","65","77","46","66"
"230397","68","54","58","63","73","74"
"172285","57","64","73","66","72","77"
"177149","74","56","68","68","73","78"
"201982","75","68","71","74","61","74"
"206590","71","67","74","76","44","61"
"46590","30","48","45","46","75","75"
"228352","78","69","65","77","44","65"
"188416","59","59","73","68","70","73"
"233218","89","54","63","74","67","69"
"188930","72","46","63","68","71","63"
"162052","70","73","67","73","37","70"
"229124","72","73","51","68","21","67"
